Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,149912,-,b'Haryana',b'India',28.42,77.41,5,201,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,,,,Clearsky DNI,,,,Dew Point,,DNI,,,,Relative Humidity,,,Pressure,,,Wind Speed,,,,,,,,,,,,,,,,,,,,
2020,2,14,12,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,14,13,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,14,14,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,14,15,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,14,16,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,14,17,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,14,18,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,14,19,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,14,20,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,14,21,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,14,22,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,14,23,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,0,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,1,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,2,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,3,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,4,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,5,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,6,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,7,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,8,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,9,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,10,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,11,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,12,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,13,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,14,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,15,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,16,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,17,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,18,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,19,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,20,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,21,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,22,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,15,23,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,0,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,1,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,2,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,3,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,4,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,5,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,6,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,7,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,8,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,9,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,10,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,11,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,12,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,13,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,14,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,15,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,16,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,17,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,18,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,19,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,20,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,21,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,22,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,16,23,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,0,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,1,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,2,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,3,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,4,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,5,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,6,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,7,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,8,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,9,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,10,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,11,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,12,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,13,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,14,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,15,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,16,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,17,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,18,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,19,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,20,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,21,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,22,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,17,23,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,0,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,1,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,2,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,3,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,4,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,5,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,6,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,7,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,8,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,9,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,10,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,11,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,12,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,13,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,14,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,15,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,16,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,17,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,18,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,19,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,20,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,21,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,22,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,18,23,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,0,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,1,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,2,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,3,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,4,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,5,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,6,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,7,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,8,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,9,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,10,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,11,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,12,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,13,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,14,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,15,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,16,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,17,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,18,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,19,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,20,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,21,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,22,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,19,23,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,0,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,1,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,2,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,3,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,4,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,5,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,6,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,7,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,8,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,9,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,10,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,11,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,12,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,13,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,14,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,15,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,16,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,17,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,18,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,19,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,20,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,21,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,22,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,20,23,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,0,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,1,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,2,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,3,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,4,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,5,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,6,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,7,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,8,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,9,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,10,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,11,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,12,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,13,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,14,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,15,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,16,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,17,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,18,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,19,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,20,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,21,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,22,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,21,23,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,0,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,1,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,2,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,3,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,4,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,5,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,6,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,7,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,8,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,9,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,10,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,11,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,12,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,13,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,14,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,15,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,16,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,17,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,18,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,19,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,20,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,21,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,22,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,22,23,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,0,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,1,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,2,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,3,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,4,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,5,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,6,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,7,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,8,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,9,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,10,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,11,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,12,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,13,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,14,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,15,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,16,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,17,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,18,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,19,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,20,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,21,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,22,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,23,23,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
2020,2,24,0,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
